LAMMPS data file via write_data, version 10 Feb 2021, timestep = 0

963 atoms
9 atom types
40 bonds
1 bond types
20 angles
1 angle types

-50 100 xlo xhi
-50 100 ylo yhi
-50 100 zlo zhi

Masses

1 15.9994
2 55.845001
3 55.845001
4 55.845001
5 55.845001
6 55.845001
7 55.845001
8 15.9994
9 1.008

Pair Coeffs # lj/cut/coul/long

1 0.1554 3.16554
2 9.0298e-06 4.07222
3 9.0298e-06 4.07222
4 9.0298e-06 4.07222
5 9.0298e-06 4.07222
6 9.0298e-06 4.07222
7 9.0298e-06 4.07222
8 0.102 3.188
9 0 0

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 105.52

Atoms # full

1 1 1 -1.05 63.2295 71.762899 78.237 0 0 0
2 1 1 -1.05 63.2296 73.9704 76.029499 0 0 0
3 1 1 -1.05 63.2296 76.029499 73.9704 0 0 0
4 1 1 -1.05 63.2296 78.237 71.763 0 0 0
5 4 5 1.05 63.2667 69.66669999999999 78.200001 0 0 0
6 4 5 1.05 63.2667 71.799999 71.799999 0 0 0
7 4 5 1.05 63.2667 71.799999 80.333298 0 0 0
8 6 7 1.05 63.2667 73.93339900000001 73.93339900000001 0 0 0
9 6 7 1.05 63.2667 76.06660099999999 76.06660099999999 0 0 0
10 4 5 1.05 63.2667 78.200001 69.66669999999999 0 0 0
11 4 5 1.05 63.2667 78.200001 78.200001 0 0 0
12 4 5 1.05 63.2667 80.333298 71.799999 0 0 0
13 1 1 -1.05 63.3038 69.62960100000001 76.103701 0 0 0
14 1 1 -1.05 63.3038 71.837101 73.896299 0 0 0
15 1 1 -1.05 63.3038 73.896299 71.837101 0 0 0
16 1 1 -1.05 63.3038 73.896299 80.3703 0 0 0
17 1 1 -1.05 63.3038 76.103701 69.62960100000001 0 0 0
18 1 1 -1.05 63.3038 76.103701 78.1628 0 0 0
19 1 1 -1.05 63.3038 78.1628 76.103701 0 0 0
20 1 1 -1.05 63.3038 80.3703 73.896299 0 0 0
21 2 3 1.05 64.333401 68.6 72.866699 0 0 0
22 2 3 1.05 64.333401 72.866699 68.6 0 0 0
23 1 2 1.05 64.333401 72.866699 77.133301 0 0 0
24 1 2 1.05 64.333401 77.133301 72.866699 0 0 0
25 2 3 1.05 64.333401 77.133301 81.400002 0 0 0
26 2 3 1.05 64.333401 81.400002 77.133301 0 0 0
27 1 1 -1.05 65.3629 67.5704 76.103701 0 0 0
28 1 1 -1.05 65.3629 69.62960100000001 69.62960100000001 0 0 0
29 1 1 -1.05 65.3629 69.62960100000001 78.1628 0 0 0
30 1 1 -1.05 65.3629 71.837101 71.837101 0 0 0
31 1 1 -1.05 65.3629 71.837101 80.3703 0 0 0
32 1 1 -1.05 65.3629 73.896299 73.896299 0 0 0
33 1 1 -1.05 65.3629 73.896299 82.429501 0 0 0
34 1 1 -1.05 65.3629 76.103701 67.5704 0 0 0
35 1 1 -1.05 65.3629 76.103701 76.103701 0 0 0
36 1 1 -1.05 65.3629 78.1628 69.62960100000001 0 0 0
37 1 1 -1.05 65.3629 78.1628 78.1628 0 0 0
38 1 1 -1.05 65.3629 80.3703 71.837101 0 0 0
39 1 1 -1.05 65.3629 80.3703 80.3703 0 0 0
40 1 1 -1.05 65.3629 82.429501 73.896299 0 0 0
41 4 5 1.05 65.4 67.5334 69.66669999999999 0 0 0
42 5 6 1.05 65.4 67.5334 78.200001 0 0 0
43 4 5 1.05 65.4 69.66669999999999 67.5334 0 0 0
44 1 2 1.05 65.4 69.66669999999999 76.06660099999999 0 0 0
45 1 2 1.05 65.4 71.799999 73.93339900000001 0 0 0
46 5 6 1.05 65.4 71.799999 82.466599 0 0 0
47 1 2 1.05 65.4 73.93339900000001 71.799999 0 0 0
48 1 2 1.05 65.4 73.93339900000001 80.333298 0 0 0
49 1 2 1.05 65.4 76.06660099999999 69.66669999999999 0 0 0
50 1 2 1.05 65.4 76.06660099999999 78.200001 0 0 0
51 5 6 1.05 65.4 78.200001 67.5334 0 0 0
52 1 2 1.05 65.4 78.200001 76.06660099999999 0 0 0
53 1 2 1.05 65.4 80.333298 73.93339900000001 0 0 0
54 4 5 1.05 65.4 80.333298 82.466599 0 0 0
55 5 6 1.05 65.4 82.466599 71.799999 0 0 0
56 4 5 1.05 65.4 82.466599 80.333298 0 0 0
57 1 1 -1.05 65.43719899999999 67.496201 71.763 0 0 0
58 1 1 -1.05 65.43719899999999 67.496201 80.296101 0 0 0
59 1 1 -1.05 65.43719899999999 69.703701 73.9704 0 0 0
60 1 1 -1.05 65.43719899999999 69.703701 82.50370000000001 0 0 0
61 1 1 -1.05 65.43719899999999 71.763 67.496201 0 0 0
62 1 1 -1.05 65.43719899999999 71.763 76.029499 0 0 0
63 1 1 -1.05 65.43719899999999 73.9704 69.703701 0 0 0
64 1 1 -1.05 65.43719899999999 73.9704 78.237 0 0 0
65 1 1 -1.05 65.43719899999999 76.029499 71.763 0 0 0
66 1 1 -1.05 65.43719899999999 76.029499 80.296101 0 0 0
67 1 1 -1.05 65.43719899999999 78.237 73.9704 0 0 0
68 1 1 -1.05 65.43719899999999 78.237 82.50370000000001 0 0 0
69 1 1 -1.05 65.43719899999999 80.296101 67.496201 0 0 0
70 1 1 -1.05 65.43719899999999 80.296101 76.029499 0 0 0
71 1 1 -1.05 65.43719899999999 82.50370000000001 69.703701 0 0 0
72 1 1 -1.05 65.43719899999999 82.50370000000001 78.237 0 0 0
73 3 4 1.05 66.4667 66.4667 75 0 0 0
74 1 2 1.05 66.4667 70.7334 70.7334 0 0 0
75 1 2 1.05 66.4667 70.7334 79.2666 0 0 0
76 3 4 1.05 66.4667 75 66.4667 0 0 0
77 1 2 1.05 66.4667 75 75 0 0 0
78 3 4 1.05 66.4667 75 83.53330199999999 0 0 0
79 1 2 1.05 66.4667 79.2666 70.7334 0 0 0
80 1 2 1.05 66.4667 79.2666 79.2666 0 0 0
81 3 4 1.05 66.4667 83.53330199999999 75 0 0 0
82 1 1 -1.05 67.496201 65.43719899999999 71.763 0 0 0
83 1 1 -1.05 67.496201 65.43719899999999 80.296101 0 0 0
84 1 1 -1.05 67.496201 67.496201 69.703701 0 0 0
85 1 1 -1.05 67.496201 67.496201 78.237 0 0 0
86 1 1 -1.05 67.496201 69.703701 67.496201 0 0 0
87 1 1 -1.05 67.496201 69.703701 76.029499 0 0 0
88 1 1 -1.05 67.496201 69.703701 84.56280100000001 0 0 0
89 1 1 -1.05 67.496201 71.763 65.43719899999999 0 0 0
90 1 1 -1.05 67.496201 71.763 73.9704 0 0 0
91 1 1 -1.05 67.496201 71.763 82.50370000000001 0 0 0
92 1 1 -1.05 67.496201 73.9704 71.763 0 0 0
93 1 1 -1.05 67.496201 73.9704 80.296101 0 0 0
94 1 1 -1.05 67.496201 76.029499 69.703701 0 0 0
95 1 1 -1.05 67.496201 76.029499 78.237 0 0 0
96 1 1 -1.05 67.496201 78.237 67.496201 0 0 0
97 1 1 -1.05 67.496201 78.237 76.029499 0 0 0
98 1 1 -1.05 67.496201 78.237 84.56280100000001 0 0 0
99 1 1 -1.05 67.496201 80.296101 65.43719899999999 0 0 0
100 1 1 -1.05 67.496201 80.296101 73.9704 0 0 0
101 1 1 -1.05 67.496201 80.296101 82.50370000000001 0 0 0
102 1 1 -1.05 67.496201 82.50370000000001 71.763 0 0 0
103 1 1 -1.05 67.496201 82.50370000000001 80.296101 0 0 0
104 1 1 -1.05 67.496201 84.56280100000001 69.703701 0 0 0
105 1 1 -1.05 67.496201 84.56280100000001 78.237 0 0 0
106 4 5 1.05 67.5334 65.4 69.66669999999999 0 0 0
107 5 6 1.05 67.5334 65.4 78.200001 0 0 0
108 1 2 1.05 67.5334 67.5334 71.799999 0 0 0
109 1 2 1.05 67.5334 67.5334 80.333298 0 0 0
110 4 5 1.05 67.5334 69.66669999999999 65.4 0 0 0
111 1 2 1.05 67.5334 69.66669999999999 73.93339900000001 0 0 0
112 1 2 1.05 67.5334 69.66669999999999 82.466599 0 0 0
113 1 2 1.05 67.5334 71.799999 67.5334 0 0 0
114 1 2 1.05 67.5334 71.799999 76.06660099999999 0 0 0
115 5 6 1.05 67.5334 71.799999 84.599998 0 0 0
116 1 2 1.05 67.5334 73.93339900000001 69.66669999999999 0 0 0
117 1 2 1.05 67.5334 73.93339900000001 78.200001 0 0 0
118 1 2 1.05 67.5334 76.06660099999999 71.799999 0 0 0
119 1 2 1.05 67.5334 76.06660099999999 80.333298 0 0 0
120 5 6 1.05 67.5334 78.200001 65.4 0 0 0
121 1 2 1.05 67.5334 78.200001 73.93339900000001 0 0 0
122 1 2 1.05 67.5334 78.200001 82.466599 0 0 0
123 1 2 1.05 67.5334 80.333298 67.5334 0 0 0
124 1 2 1.05 67.5334 80.333298 76.06660099999999 0 0 0
125 4 5 1.05 67.5334 80.333298 84.599998 0 0 0
126 1 2 1.05 67.5334 82.466599 69.66669999999999 0 0 0
127 1 2 1.05 67.5334 82.466599 78.200001 0 0 0
128 5 6 1.05 67.5334 84.599998 71.799999 0 0 0
129 4 5 1.05 67.5334 84.599998 80.333298 0 0 0
130 1 1 -1.05 67.5704 65.3629 76.103701 0 0 0
131 1 1 -1.05 67.5704 67.5704 73.896299 0 0 0
132 1 1 -1.05 67.5704 67.5704 82.429501 0 0 0
133 1 1 -1.05 67.5704 69.62960100000001 71.837101 0 0 0
134 1 1 -1.05 67.5704 69.62960100000001 80.3703 0 0 0
135 1 1 -1.05 67.5704 71.837101 69.62960100000001 0 0 0
136 1 1 -1.05 67.5704 71.837101 78.1628 0 0 0
137 1 1 -1.05 67.5704 73.896299 67.5704 0 0 0
138 1 1 -1.05 67.5704 73.896299 76.103701 0 0 0
139 1 1 -1.05 67.5704 73.896299 84.637001 0 0 0
140 1 1 -1.05 67.5704 76.103701 65.3629 0 0 0
141 1 1 -1.05 67.5704 76.103701 73.896299 0 0 0
142 1 1 -1.05 67.5704 76.103701 82.429501 0 0 0
143 1 1 -1.05 67.5704 78.1628 71.837101 0 0 0
144 1 1 -1.05 67.5704 78.1628 80.3703 0 0 0
145 1 1 -1.05 67.5704 80.3703 69.62960100000001 0 0 0
146 1 1 -1.05 67.5704 80.3703 78.1628 0 0 0
147 1 1 -1.05 67.5704 82.429501 67.5704 0 0 0
148 1 1 -1.05 67.5704 82.429501 76.103701 0 0 0
149 1 1 -1.05 67.5704 84.637001 73.896299 0 0 0
150 2 3 1.05 68.6 64.333401 72.866699 0 0 0
151 1 2 1.05 68.6 68.6 68.6 0 0 0
152 1 2 1.05 68.6 68.6 77.133301 0 0 0
153 2 3 1.05 68.6 72.866699 64.333401 0 0 0
154 1 2 1.05 68.6 72.866699 72.866699 0 0 0
155 1 2 1.05 68.6 72.866699 81.400002 0 0 0
156 1 2 1.05 68.6 77.133301 68.6 0 0 0
157 1 2 1.05 68.6 77.133301 77.133301 0 0 0
158 2 3 1.05 68.6 77.133301 85.66659899999999 0 0 0
159 1 2 1.05 68.6 81.400002 72.866699 0 0 0
160 1 2 1.05 68.6 81.400002 81.400002 0 0 0
161 2 3 1.05 68.6 85.66659899999999 77.133301 0 0 0
162 1 1 -1.05 69.62960100000001 63.3038 76.103701 0 0 0
163 1 1 -1.05 69.62960100000001 65.3629 69.62960100000001 0 0 0
164 1 1 -1.05 69.62960100000001 65.3629 78.1628 0 0 0
165 1 1 -1.05 69.62960100000001 67.5704 71.837101 0 0 0
166 1 1 -1.05 69.62960100000001 67.5704 80.3703 0 0 0
167 1 1 -1.05 69.62960100000001 69.62960100000001 65.3629 0 0 0
168 1 1 -1.05 69.62960100000001 69.62960100000001 73.896299 0 0 0
169 1 1 -1.05 69.62960100000001 69.62960100000001 82.429501 0 0 0
170 1 1 -1.05 69.62960100000001 71.837101 67.5704 0 0 0
171 1 1 -1.05 69.62960100000001 71.837101 76.103701 0 0 0
172 1 1 -1.05 69.62960100000001 71.837101 84.637001 0 0 0
173 1 1 -1.05 69.62960100000001 73.896299 69.62960100000001 0 0 0
174 1 1 -1.05 69.62960100000001 73.896299 78.1628 0 0 0
175 1 1 -1.05 69.62960100000001 73.896299 86.696201 0 0 0
176 1 1 -1.05 69.62960100000001 76.103701 63.3038 0 0 0
177 1 1 -1.05 69.62960100000001 76.103701 71.837101 0 0 0
178 1 1 -1.05 69.62960100000001 76.103701 80.3703 0 0 0
179 1 1 -1.05 69.62960100000001 78.1628 65.3629 0 0 0
180 1 1 -1.05 69.62960100000001 78.1628 73.896299 0 0 0
181 1 1 -1.05 69.62960100000001 78.1628 82.429501 0 0 0
182 1 1 -1.05 69.62960100000001 80.3703 67.5704 0 0 0
183 1 1 -1.05 69.62960100000001 80.3703 76.103701 0 0 0
184 1 1 -1.05 69.62960100000001 80.3703 84.637001 0 0 0
185 1 1 -1.05 69.62960100000001 82.429501 69.62960100000001 0 0 0
186 1 1 -1.05 69.62960100000001 82.429501 78.1628 0 0 0
187 1 1 -1.05 69.62960100000001 84.637001 71.837101 0 0 0
188 1 1 -1.05 69.62960100000001 84.637001 80.3703 0 0 0
189 1 1 -1.05 69.62960100000001 86.696201 73.896299 0 0 0
190 4 5 1.05 69.66669999999999 63.2667 78.200001 0 0 0
191 4 5 1.05 69.66669999999999 65.4 67.5334 0 0 0
192 1 2 1.05 69.66669999999999 65.4 76.06660099999999 0 0 0
193 4 5 1.05 69.66669999999999 67.5334 65.4 0 0 0
194 1 2 1.05 69.66669999999999 67.5334 73.93339900000001 0 0 0
195 1 2 1.05 69.66669999999999 67.5334 82.466599 0 0 0
196 1 2 1.05 69.66669999999999 69.66669999999999 71.799999 0 0 0
197 1 2 1.05 69.66669999999999 69.66669999999999 80.333298 0 0 0
198 1 2 1.05 69.66669999999999 71.799999 69.66669999999999 0 0 0
199 1 2 1.05 69.66669999999999 71.799999 78.200001 0 0 0
200 4 5 1.05 69.66669999999999 71.799999 86.733299 0 0 0
201 1 2 1.05 69.66669999999999 73.93339900000001 67.5334 0 0 0
202 1 2 1.05 69.66669999999999 73.93339900000001 76.06660099999999 0 0 0
203 1 2 1.05 69.66669999999999 73.93339900000001 84.599998 0 0 0
204 1 2 1.05 69.66669999999999 76.06660099999999 65.4 0 0 0
205 1 2 1.05 69.66669999999999 76.06660099999999 73.93339900000001 0 0 0
206 1 2 1.05 69.66669999999999 76.06660099999999 82.466599 0 0 0
207 4 5 1.05 69.66669999999999 78.200001 63.2667 0 0 0
208 1 2 1.05 69.66669999999999 78.200001 71.799999 0 0 0
209 1 2 1.05 69.66669999999999 78.200001 80.333298 0 0 0
210 1 2 1.05 69.66669999999999 80.333298 69.66669999999999 0 0 0
211 1 2 1.05 69.66669999999999 80.333298 78.200001 0 0 0
212 1 2 1.05 69.66669999999999 82.466599 67.5334 0 0 0
213 1 2 1.05 69.66669999999999 82.466599 76.06660099999999 0 0 0
214 4 5 1.05 69.66669999999999 82.466599 84.599998 0 0 0
215 1 2 1.05 69.66669999999999 84.599998 73.93339900000001 0 0 0
216 4 5 1.05 69.66669999999999 84.599998 82.466599 0 0 0
217 4 5 1.05 69.66669999999999 86.733299 71.799999 0 0 0
218 1 1 -1.05 69.703701 65.43719899999999 73.9704 0 0 0
219 1 1 -1.05 69.703701 65.43719899999999 82.50370000000001 0 0 0
220 1 1 -1.05 69.703701 67.496201 67.496201 0 0 0
221 1 1 -1.05 69.703701 67.496201 76.029499 0 0 0
222 1 1 -1.05 69.703701 67.496201 84.56280100000001 0 0 0
223 1 1 -1.05 69.703701 69.703701 69.703701 0 0 0
224 1 1 -1.05 69.703701 69.703701 78.237 0 0 0
225 1 1 -1.05 69.703701 71.763 71.763 0 0 0
226 1 1 -1.05 69.703701 71.763 80.296101 0 0 0
227 1 1 -1.05 69.703701 73.9704 65.43719899999999 0 0 0
228 1 1 -1.05 69.703701 73.9704 73.9704 0 0 0
229 1 1 -1.05 69.703701 73.9704 82.50370000000001 0 0 0
230 1 1 -1.05 69.703701 76.029499 67.496201 0 0 0
231 1 1 -1.05 69.703701 76.029499 76.029499 0 0 0
232 1 1 -1.05 69.703701 76.029499 84.56280100000001 0 0 0
233 1 1 -1.05 69.703701 78.237 69.703701 0 0 0
234 1 1 -1.05 69.703701 78.237 78.237 0 0 0
235 1 1 -1.05 69.703701 80.296101 71.763 0 0 0
236 1 1 -1.05 69.703701 80.296101 80.296101 0 0 0
237 1 1 -1.05 69.703701 82.50370000000001 65.43719899999999 0 0 0
238 1 1 -1.05 69.703701 82.50370000000001 73.9704 0 0 0
239 1 1 -1.05 69.703701 82.50370000000001 82.50370000000001 0 0 0
240 1 1 -1.05 69.703701 84.56280100000001 67.496201 0 0 0
241 1 1 -1.05 69.703701 84.56280100000001 76.029499 0 0 0
242 1 2 1.05 70.7334 66.4667 70.7334 0 0 0
243 1 2 1.05 70.7334 66.4667 79.2666 0 0 0
244 1 2 1.05 70.7334 70.7334 66.4667 0 0 0
245 1 2 1.05 70.7334 70.7334 75 0 0 0
246 1 2 1.05 70.7334 70.7334 83.53330199999999 0 0 0
247 1 2 1.05 70.7334 75 70.7334 0 0 0
248 1 2 1.05 70.7334 75 79.2666 0 0 0
249 1 2 1.05 70.7334 79.2666 66.4667 0 0 0
250 1 2 1.05 70.7334 79.2666 75 0 0 0
251 1 2 1.05 70.7334 79.2666 83.53330199999999 0 0 0
252 1 2 1.05 70.7334 83.53330199999999 70.7334 0 0 0
253 1 2 1.05 70.7334 83.53330199999999 79.2666 0 0 0
254 1 1 -1.05 71.763 63.2296 78.237 0 0 0
255 1 1 -1.05 71.763 65.43719899999999 67.496201 0 0 0
256 1 1 -1.05 71.763 65.43719899999999 76.029499 0 0 0
