LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Fri Apr 02 11:45:26 CEST 2021
 903 atoms
 3 atom types
 0 improper types
 -25.000000 25.000000  xlo xhi
 -25.000000 25.000000  ylo yhi
 -25.000000 25.000000  zlo zhi

 Pair Coeffs

 1  0.00673881 3.16554
 2  3.91428e-07 4.07222
 3  3.91428e-07 4.07222

 Masses

 1 15.999400 # 1
 2 55.845001 # 2
 3 55.845001

 Atoms # charge

84 1 -1.050000 -7.503800 -7.503800 -5.296300 # 1
85 1 -1.050000 -7.503800 -7.503800 3.237000 # 1
86 1 -1.050000 -7.503800 -5.296300 -7.503800 # 1
87 1 -1.050000 -7.503800 -5.296300 1.029500 # 1
88 1 -1.050000 -7.503800 -5.296300 9.562800 # 1
89 1 -1.050000 -7.503800 -3.237000 -9.562800 # 1
90 1 -1.050000 -7.503800 -3.237000 -1.029600 # 1
91 1 -1.050000 -7.503800 -3.237000 7.503700 # 1
92 1 -1.050000 -7.503800 -1.029600 -3.237000 # 1
93 1 -1.050000 -7.503800 -1.029600 5.296100 # 1
94 1 -1.050000 -7.503800 1.029500 -5.296300 # 1
95 1 -1.050000 -7.503800 1.029500 3.237000 # 1
96 1 -1.050000 -7.503800 3.237000 -7.503800 # 1
97 1 -1.050000 -7.503800 3.237000 1.029500 # 1
98 1 -1.050000 -7.503800 3.237000 9.562800 # 1
99 1 -1.050000 -7.503800 5.296100 -9.562800 # 1
100 1 -1.050000 -7.503800 5.296100 -1.029600 # 1
101 1 -1.050000 -7.503800 5.296100 7.503700 # 1
102 1 -1.050000 -7.503800 7.503700 -3.237000 # 1
103 1 -1.050000 -7.503800 7.503700 5.296100 # 1
104 1 -1.050000 -7.503800 9.562800 -5.296300 # 1
105 1 -1.050000 -7.503800 9.562800 3.237000 # 1
106 2 1.050000 -7.466600 -9.600000 -5.333300 # 2
107 2 1.050000 -7.466600 -9.600000 3.200000 # 2
108 2 1.050000 -7.466600 -7.466600 -3.200000 # 2
109 2 1.050000 -7.466600 -7.466600 5.333300 # 2
110 2 1.050000 -7.466600 -5.333300 -9.600000 # 2
111 2 1.050000 -7.466600 -5.333300 -1.066600 # 2
112 2 1.050000 -7.466600 -5.333300 7.466600 # 2
113 2 1.050000 -7.466600 -3.200000 -7.466600 # 2
114 2 1.050000 -7.466600 -3.200000 1.066600 # 2
115 2 1.050000 -7.466600 -3.200000 9.600000 # 2
116 2 1.050000 -7.466600 -1.066600 -5.333300 # 2
117 2 1.050000 -7.466600 -1.066600 3.200000 # 2
118 2 1.050000 -7.466600 1.066600 -3.200000 # 2
119 2 1.050000 -7.466600 1.066600 5.333300 # 2
120 2 1.050000 -7.466600 3.200000 -9.600000 # 2
121 2 1.050000 -7.466600 3.200000 -1.066600 # 2
122 2 1.050000 -7.466600 3.200000 7.466600 # 2
123 2 1.050000 -7.466600 5.333300 -7.466600 # 2
124 2 1.050000 -7.466600 5.333300 1.066600 # 2
125 2 1.050000 -7.466600 5.333300 9.600000 # 2
126 2 1.050000 -7.466600 7.466600 -5.333300 # 2
127 2 1.050000 -7.466600 7.466600 3.200000 # 2
128 2 1.050000 -7.466600 9.600000 -3.200000 # 2
129 2 1.050000 -7.466600 9.600000 5.333300 # 2
130 1 -1.050000 -7.429600 -9.637100 1.103700 # 1
131 1 -1.050000 -7.429600 -7.429600 -1.103700 # 1
132 1 -1.050000 -7.429600 -7.429600 7.429500 # 1
133 1 -1.050000 -7.429600 -5.370400 -3.162900 # 1
134 1 -1.050000 -7.429600 -5.370400 5.370300 # 1
135 1 -1.050000 -7.429600 -3.162900 -5.370400 # 1
136 1 -1.050000 -7.429600 -3.162900 3.162800 # 1
137 1 -1.050000 -7.429600 -1.103700 -7.429600 # 1
138 1 -1.050000 -7.429600 -1.103700 1.103700 # 1
139 1 -1.050000 -7.429600 -1.103700 9.637000 # 1
140 1 -1.050000 -7.429600 1.103700 -9.637100 # 1
141 1 -1.050000 -7.429600 1.103700 -1.103700 # 1
142 1 -1.050000 -7.429600 1.103700 7.429500 # 1
143 1 -1.050000 -7.429600 3.162800 -3.162900 # 1
144 1 -1.050000 -7.429600 3.162800 5.370300 # 1
145 1 -1.050000 -7.429600 5.370300 -5.370400 # 1
146 1 -1.050000 -7.429600 5.370300 3.162800 # 1
147 1 -1.050000 -7.429600 7.429500 -7.429600 # 1
148 1 -1.050000 -7.429600 7.429500 1.103700 # 1
149 1 -1.050000 -7.429600 9.637000 -1.103700 # 1
150 2 1.050000 -6.400000 -10.666600 -2.133300 # 2
151 2 1.050000 -6.400000 -6.400000 -6.400000 # 2
152 2 1.050000 -6.400000 -6.400000 2.133300 # 2
153 2 1.050000 -6.400000 -2.133300 -10.666600 # 2
154 2 1.050000 -6.400000 -2.133300 -2.133300 # 2
155 2 1.050000 -6.400000 -2.133300 6.400000 # 2
156 2 1.050000 -6.400000 2.133300 -6.400000 # 2
157 2 1.050000 -6.400000 2.133300 2.133300 # 2
158 2 1.050000 -6.400000 2.133300 10.666600 # 2
159 2 1.050000 -6.400000 6.400000 -2.133300 # 2
160 2 1.050000 -6.400000 6.400000 6.400000 # 2
161 2 1.050000 -6.400000 10.666600 2.133300 # 2
162 1 -1.050000 -5.370400 -11.696200 1.103700 # 1
163 1 -1.050000 -5.370400 -9.637100 -5.370400 # 1
164 1 -1.050000 -5.370400 -9.637100 3.162800 # 1
165 1 -1.050000 -5.370400 -7.429600 -3.162900 # 1
166 1 -1.050000 -5.370400 -7.429600 5.370300 # 1
167 1 -1.050000 -5.370400 -5.370400 -9.637100 # 1
168 1 -1.050000 -5.370400 -5.370400 -1.103700 # 1
169 1 -1.050000 -5.370400 -5.370400 7.429500 # 1
170 1 -1.050000 -5.370400 -3.162900 -7.429600 # 1
171 1 -1.050000 -5.370400 -3.162900 1.103700 # 1
172 1 -1.050000 -5.370400 -3.162900 9.637000 # 1
173 1 -1.050000 -5.370400 -1.103700 -5.370400 # 1
174 1 -1.050000 -5.370400 -1.103700 3.162800 # 1
175 1 -1.050000 -5.370400 -1.103700 11.696200 # 1
176 1 -1.050000 -5.370400 1.103700 -11.696200 # 1
177 1 -1.050000 -5.370400 1.103700 -3.162900 # 1
178 1 -1.050000 -5.370400 1.103700 5.370300 # 1
179 1 -1.050000 -5.370400 3.162800 -9.637100 # 1
180 1 -1.050000 -5.370400 3.162800 -1.103700 # 1
181 1 -1.050000 -5.370400 3.162800 7.429500 # 1
182 1 -1.050000 -5.370400 5.370300 -7.429600 # 1
183 1 -1.050000 -5.370400 5.370300 1.103700 # 1
184 1 -1.050000 -5.370400 5.370300 9.637000 # 1
185 1 -1.050000 -5.370400 7.429500 -5.370400 # 1
186 1 -1.050000 -5.370400 7.429500 3.162800 # 1
187 1 -1.050000 -5.370400 9.637000 -3.162900 # 1
188 1 -1.050000 -5.370400 9.637000 5.370300 # 1
189 1 -1.050000 -5.370400 11.696200 -1.103700 # 1
190 2 1.050000 -5.333300 -11.733300 3.200000 # 2
191 2 1.050000 -5.333300 -9.600000 -7.466600 # 2
192 2 1.050000 -5.333300 -9.600000 1.066600 # 2
193 2 1.050000 -5.333300 -7.466600 -9.600000 # 2
194 2 1.050000 -5.333300 -7.466600 -1.066600 # 2
195 2 1.050000 -5.333300 -7.466600 7.466600 # 2
196 2 1.050000 -5.333300 -5.333300 -3.200000 # 2
197 2 1.050000 -5.333300 -5.333300 5.333300 # 2
198 2 1.050000 -5.333300 -3.200000 -5.333300 # 2
199 2 1.050000 -5.333300 -3.200000 3.200000 # 2
200 2 1.050000 -5.333300 -3.200000 11.733300 # 2
201 2 1.050000 -5.333300 -1.066600 -7.466600 # 2
202 2 1.050000 -5.333300 -1.066600 1.066600 # 2
203 2 1.050000 -5.333300 -1.066600 9.600000 # 2
204 2 1.050000 -5.333300 1.066600 -9.600000 # 2
205 2 1.050000 -5.333300 1.066600 -1.066600 # 2
206 2 1.050000 -5.333300 1.066600 7.466600 # 2
207 2 1.050000 -5.333300 3.200000 -11.733300 # 2
208 2 1.050000 -5.333300 3.200000 -3.200000 # 2
209 2 1.050000 -5.333300 3.200000 5.333300 # 2
210 2 1.050000 -5.333300 5.333300 -5.333300 # 2
211 2 1.050000 -5.333300 5.333300 3.200000 # 2
212 2 1.050000 -5.333300 7.466600 -7.466600 # 2
213 2 1.050000 -5.333300 7.466600 1.066600 # 2
