LAMMPS data file via write_data, version 17 Feb 2022, timestep = 73

1466 atoms
3 atom types

-2.220001 99.540001 xlo xhi
-2.220001 99.540001 ylo yhi
-2.220001 99.540001 zlo zhi

Masses

1 55.845
2 55.845
3 15.9994

Pair Coeffs # lj/cut/coul/cut

1 9.0298e-07 4.9062
2 9.0298e-07 4.9062
3 0.1554 3.16554

Atoms # charge

1 2 1.575 38.22730689249472 38.225871711181746 38.231096264943574 0 0 0
20 3 -1.05 39.57005579225498 37.311182129140526 37.31744686980707 0 0 0
21 2 1.575 46.6947130695341 38.19739205453025 38.20362349672403 0 0 0
32 3 -1.05 47.90757851049675 37.21577785703251 37.218409720669825 0 0 0
226 2 1.575 41.38934034561902 37.42910165440936 37.434335454480234 0 0 0
230 3 -1.05 43.37821785581245 37.40883632682105 37.415166596354865 0 0 0
262 2 1.575 49.73212732261343 37.338747592649774 37.34056831569411 0 0 0
266 3 -1.05 51.692156681060524 37.34066038616773 37.34249212084933 0 0 0
995 2 1.575 55.00412493910357 38.11947203301299 38.12430299534349 0 0 0
1014 3 -1.05 56.16023782168835 37.103357607241065 37.10002471136162 0 0 0
1198 2 1.575 57.98025033352933 37.26715174816532 37.26296331845835 0 0 0
1188 3 -1.05 59.98988487264577 37.329032736344736 37.32210818727506 0 0 0
11 2 1.575 38.19840954291934 46.69184527959672 38.19773381548033 0 0 0
36 3 -1.05 37.31133737009244 39.56797142101038 37.317651017052135 0 0 0
38 3 -1.05 37.214191937197874 47.90677372776473 37.21792126267769 0 0 0
116 2 1.575 37.42918795520351 41.387183217447514 37.43297603180925 0 0 0
119 3 -1.05 37.409537604811014 43.377211383719725 37.41248425641057 0 0 0
134 2 1.575 37.33715648021978 49.7311716817911 37.3386732109466 0 0 0
137 3 -1.05 37.33978295720602 51.69167434038034 37.33976171895211 0 0 0
669 2 1.575 38.1333218973039 55.0044218671261 38.128923346530144 0 0 0
702 3 -1.05 37.1113506634793 56.154175202256546 37.10758180369671 0 0 0
780 2 1.575 37.27542257244945 57.97453752729222 37.26968562175037 0 0 0
9 3 -1.05 39.44920389356135 45.52071027979447 37.359438381227285 0 0 0
10 3 -1.05 45.523256908909154 39.447213485298896 37.36262848478877 0 0 0
16 3 -1.05 45.42463207580103 47.77372203640254 37.30019201742533 0 0 0
26 3 -1.05 47.77766209600961 45.42209530920617 37.29370560874112 0 0 0
27 2 1.575 46.59529216701173 46.58955526750566 38.163862737150964 0 0 0
117 2 1.575 39.369697342748125 43.58993150093981 37.34578886150542 0 0 0
121 3 -1.05 39.329472384784715 41.675671185778725 37.44369929148069 0 0 0
152 2 1.575 45.61687573428737 41.381487041833715 37.321154253734136 0 0 0
153 2 1.575 47.68827290838965 43.48682919959166 37.305763392736544 0 0 0
155 3 -1.05 45.75570461220764 43.34252174395854 37.39029006609458 0 0 0
157 3 -1.05 47.54447504851881 41.55769277295661 37.39259683412289 0 0 0
229 2 1.575 43.592970364182484 39.368208169936665 37.34810461557187 0 0 0
232 3 -1.05 41.67779371364539 39.3296684389383 37.4449412078423 0 0 0
244 2 1.575 41.383803532458565 45.61281911441932 37.31948315526934 0 0 0
247 2 1.575 43.489506595041966 47.68245217840251 37.30300941373041 0 0 0
248 3 -1.05 43.34379071078333 45.751851171039654 37.38995329530203 0 0 0
250 3 -1.05 41.559207079142034 47.54088526650853 37.38977773854746 0 0 0
337 2 1.575 42.436917477874346 42.434112967877 38.16289154571078 0 0 0
345 3 -1.05 41.31708812747252 43.69063895804737 37.315455818009575 0 0 0
346 3 -1.05 43.69393971767253 41.31570948359439 37.31505310209701 0 0 0
135 2 1.575 39.30239888622617 51.89465505533746 37.27625024509474 0 0 0
139 3 -1.05 39.24347500672683 49.96880677895386 37.36694544545258 0 0 0
170 2 1.575 45.52361920397564 49.70946905802853 37.29263228304988 0 0 0
171 2 1.575 47.613437258517344 51.799056436104216 37.28960695516755 0 0 0
173 3 -1.05 45.677921757065654 51.649661817845605 37.36181253955251 0 0 0
175 3 -1.05 47.462275562217734 49.86010489239396 37.37056269682052 0 0 0
347 2 1.575 42.37964026466871 50.78370909471649 38.121767550630395 0 0 0
355 3 -1.05 41.24579301007443 51.994797611295496 37.2395740848934 0 0 0
356 3 -1.05 43.58995613709241 49.614733112653425 37.281071759483915 0 0 0
668 3 -1.05 39.38354708965695 53.822042195884634 37.2989666039904 0 0 0
678 3 -1.05 45.325971251442404 56.07096330030609 37.249712703730786 0 0 0
684 3 -1.05 43.49783070621554 57.937066622854324 37.30074224054128 0 0 0
686 3 -1.05 47.70508770680413 53.73528007609534 37.294495115945175 0 0 0
687 2 1.575 46.53514168148945 54.94197511256532 38.134850953284825 0 0 0
785 3 -1.05 39.17545511493816 58.14218072324 37.30483530148174 0 0 0
816 2 1.575 45.42340354101923 58.01459977097464 37.28693946311125 0 0 0
821 3 -1.05 47.34844624376293 58.07275634546741 37.37272959256942 0 0 0
863 3 -1.05 41.48787531576699 55.832582732394464 37.31806031584921 0 0 0
865 3 -1.05 43.2745999508613 54.05058152045938 37.34092431959847 0 0 0
866 2 1.575 43.40548693130117 56.00409944175401 37.25201441356352 0 0 0
875 2 1.575 41.31889460091427 53.9153839622013 37.24495971114018 0 0 0
265 2 1.575 51.89669452609914 39.30151713754798 37.286258514336296 0 0 0
268 3 -1.05 49.97105404440596 39.244854487108775 37.37341730571792 0 0 0
280 2 1.575 49.71299150811892 45.52488633245694 37.292956736240164 0 0 0
283 2 1.575 51.80692915027333 47.610933462617695 37.28893374995227 0 0 0
284 3 -1.05 51.650252456309275 45.674323388093086 37.35770285008914 0 0 0
286 3 -1.05 49.86845222052307 47.46715423374382 37.37146871698498 0 0 0
357 2 1.575 50.7878139673569 42.3768859070472 38.134965233431565 0 0 0
365 3 -1.05 49.62195675075885 43.588323657978165 37.29330853859036 0 0 0
366 3 -1.05 51.996247534074534 41.24487214348396 37.24879329742956 0 0 0
990 3 -1.05 53.823398013618835 39.37498408353755 37.29548989348861 0 0 0
992 3 -1.05 53.74143719964506 47.70764039986089 37.27567081815031 0 0 0
1003 3 -1.05 56.08030053038132 45.318364316886615 37.230682838487056 0 0 0
1005 2 1.575 54.947497669574545 46.53106248644477 38.11255370718362 0 0 0
1015 3 -1.05 57.942929668178216 43.49010147552539 37.29013538821625 0 0 0
1102 2 1.575 53.91738826757836 41.30882413270184 37.247359233648005 0 0 0
1103 2 1.575 56.0065459387094 43.396579037876215 37.237811539666055 0 0 0
1105 3 -1.05 54.051425532842195 43.26250395771778 37.332747721825164 0 0 0
1107 3 -1.05 55.83661411345861 41.4789554825851 37.30980981994854 0 0 0
1141 3 -1.05 58.080090987430566 47.34498705974659 37.35839503152591 0 0 0
1152 2 1.575 58.02274043122432 45.41774454331521 37.268071082899894 0 0 0
1183 3 -1.05 58.149862757312846 39.167298211199835 37.29731244691131 0 0 0
367 2 1.575 50.733889766869844 50.73088257246981 38.14182238702514 0 0 0
375 3 -1.05 49.54999050089854 51.90470996269269 37.28649394931798 0 0 0
376 3 -1.05 51.90738811746621 49.54850806708203 37.28687245471224 0 0 0
797 3 -1.05 49.78095628918387 55.76596725076047 37.39337542279817 0 0 0
799 3 -1.05 51.57019415156131 53.983929173947615 37.38524390337645 0 0 0
800 2 1.575 51.70838321394422 55.947533152181904 37.318632632197236 0 0 0
803 2 1.575 49.63785816246552 53.839353180667445 37.299175616696964 0 0 0
837 3 -1.05 51.79901864850849 57.87915293808369 37.359988917701585 0 0 0
1081 3 -1.05 57.8778141611223 51.804612107813696 37.35161583569247 0 0 0
1120 2 1.575 53.84091853059638 49.63832414633856 37.29374619750821 0 0 0
1121 2 1.575 55.944096240581416 51.7130162959103 37.311710787708016 0 0 0
1123 3 -1.05 53.98127335454499 51.57152521729207 37.38312809309111 0 0 0
1125 3 -1.05 55.7679544976288 49.78548769135129 37.3834545748673 0 0 0
1314 3 -1.05 53.629752631099265 56.00991517916692 37.31255620660024 0 0 0
1320 3 -1.05 56.00874965492665 53.63455679885007 37.31103882253681 0 0 0
1321 2 1.575 54.89202464803658 54.89513374236778 38.158113150244304 0 0 0
1338 3 -1.05 57.99987958379593 55.65154392793271 37.430800702433196 0 0 0
1344 2 1.575 57.95879304001914 53.7373861922474 37.33587628893457 0 0 0
1394 3 -1.05 55.64580871174031 57.99827329545085 37.43666219175631 0 0 0
1401 2 1.575 53.7307328690674 57.95953877624229 37.34573600133412 0 0 0
1013 2 1.575 59.19310000239938 42.3045632174608 38.11814321003836 0 0 0
1016 3 -1.05 60.216878350567114 41.15390686540675 37.09632398595626 0 0 0
1143 3 -1.05 59.98451126840345 45.62311211835054 37.33127599671353 0 0 0
1149 2 1.575 59.986301293819814 47.584416897324715 37.33073426580484 0 0 0
1190 2 1.575 60.04971889983774 39.33418495111325 37.261912646757125 0 0 0
1017 2 1.575 59.130783886212534 50.63115942829687 38.186164488202465 0 0 0
1082 3 -1.05 60.10925413662966 49.40911249259104 37.2090995388454 0 0 0
1340 3 -1.05 59.91943679237554 53.949080188169944 37.39772973926416 0 0 0
1341 2 1.575 59.90101473132435 55.94223675538274 37.41701620986369 0 0 0
1382 3 -1.05 60.014076763301176 57.76187859076173 37.304456264904665 0 0 0
783 3 -1.05 37.335317757993366 59.98030016220372 37.328583971033616 0 0 0
682 2 1.575 42.31782214011826 59.189184071019966 38.13221000050235 0 0 0
683 3 -1.05 41.164253948811876 60.204949695840696 37.108089047594255 0 0 0
781 2 1.575 39.34393611714557 60.04242099532816 37.26901100691625 0 0 0
817 2 1.575 47.585761765839386 59.97984050415565 37.337960619112465 0 0 0
819 3 -1.05 45.62483828953532 59.974531990620555 37.34269669772761 0 0 0
739 2 1.575 50.62970670320426 59.13228186273852 38.20057644060159 0 0 0
836 3 -1.05 49.4097663940697 60.1039092907187 37.21381155598089 0 0 0
1381 3 -1.05 57.755222847875345 60.01538616173098 37.30373817620226 0 0 0
1396 3 -1.05 53.94389517631261 59.91810602224872 37.40505128918471 0 0 0
1400 2 1.575 55.93575621708729 59.90011322220749 37.42091559090645 0 0 0
1345 2 1.575 59.09695829303249 59.1019942806659 38.22111914322033 0 0 0
6 2 1.575 38.19199069377458 38.198347419029474 46.69779523540055 0 0 0
39 3 -1.05 37.312959503125754 37.31192601624127 39.57422992746599 0 0 0
40 3 -1.05 37.21636455323479 37.21689593130349 47.91748932429512 0 0 0
45 2 1.575 37.4282437233159 37.42824809172592 41.39330812513942 0 0 0
48 3 -1.05 37.40747407042951 37.409635368812495 43.38554013634859 0 0 0
54 2 1.575 37.335528669292046 37.33670965170273 49.74175857990098 0 0 0
57 3 -1.05 37.34000649833523 37.34113659596591 51.701349586189735 0 0 0
451 2 1.575 38.118035167768944 38.12328346003583 55.016249091519924 0 0 0
487 3 -1.05 37.10074553112619 37.09816267423063 56.16947237746204 0 0 0
493 2 1.575 37.26441514243755 37.26183573237267 57.98964662674287 0 0 0
17 3 -1.05 39.44722740070432 37.362179720377526 45.53016381957122 0 0 0
18 3 -1.05 45.52164936844567 37.35843889321055 39.45386078515388 0 0 0
19 3 -1.05 45.41258576484058 37.293386843386855 47.78243917994505 0 0 0
24 2 1.575 46.59223514978396 38.1419790626435 46.59811603182454 0 0 0
31 3 -1.05 47.77013993203404 37.28005057866677 45.42577352361069 0 0 0
44 2 1.575 39.367102543929775 37.34441901542404 43.597290485124766 0 0 0
47 3 -1.05 39.328361937444484 37.43945264334346 41.68388458386911 0 0 0
80 2 1.575 47.68296625587203 37.29731244969398 43.49256497251733 0 0 0
81 2 1.575 45.61369154769069 37.319135640848444 41.386671090331696 0 0 0
83 3 -1.05 47.538097289534335 37.39319872102158 41.56623988907634 0 0 0
84 3 -1.05 45.74851338612392 37.38545226459903 43.35043234246722 0 0 0
228 2 1.575 43.59163728430885 37.344497729683205 39.37374810986915 0 0 0
233 3 -1.05 41.67675639010623 37.44108913650161 39.335653775158555 0 0 0
235 2 1.575 41.379873577880204 37.3182478322212 45.621347867122395 0 0 0
237 2 1.575 43.48117047006227 37.30144010049238 47.69447065397259 0 0 0
239 3 -1.05 43.339305338832176 37.3927848369691 45.765502595792846 0 0 0
242 3 -1.05 41.55297749259644 37.39180622596635 47.55112924709263 0 0 0
297 2 1.575 42.434711896663146 38.160832493943644 42.43968624933096 0 0 0
313 3 -1.05 43.69165221881183 37.31278957977644 41.322693138484844 0 0 0
314 3 -1.05 41.316122055665424 37.31751253479489 43.70107806105109 0 0 0
53 2 1.575 39.29730502829662 37.28385700931375 51.90699926817363 0 0 0
56 3 -1.05 39.24412396475001 37.37346131304268 49.98068350110316 0 0 0
89 2 1.575 47.60309584389955 37.28291750385835 51.80649588611838 0 0 0
90 2 1.575 45.515354892202645 37.29141825377633 49.71660216122503 0 0 0
92 3 -1.05 47.44964150909078 37.371235414011224 49.868861331518175 0 0 0
93 3 -1.05 45.661560929073914 37.3604451333052 51.65305206546218 0 0 0
302 2 1.575 42.37203228088514 38.12484959263857 50.79504262455454 0 0 0
315 3 -1.05 43.57981614943321 37.2898334187493 49.62643676409172 0 0 0
316 3 -1.05 41.23999787719212 37.2475982063991 52.004781208645674 0 0 0
465 3 -1.05 39.37281402530456 37.29857677909131 53.8321505568651 0 0 0
467 3 -1.05 45.31353942995704 37.236429737397316 56.08228605138221 0 0 0
470 2 1.575 46.53047263695456 38.11313534610419 54.94968530338107 0 0 0
479 3 -1.05 47.69435489410588 37.27195252382121 53.73776346263942 0 0 0
484 3 -1.05 43.48696008913453 37.29429519630362 57.946213565837276 0 0 0
495 3 -1.05 39.16535570809992 37.2980398753523 58.156369798700936 0 0 0
529 2 1.575 45.415852337452975 37.27041671728335 58.02688877217481 0 0 0
531 3 -1.05 47.34039520840426 37.35928923337543 58.08436695674441 0 0 0
